domain_length,number_of_dots_in_domain,number_of_hyphens_in_domain,number_of_special_characters_in_domain,number_of_digits_in_domain,number_of_subdomains,average_subdomain_length,number_of_digits_in_subdomain,entropy_of_domain
30,4,1,0,15,2,8,0,3.96140633
13,6,1,1,2,2,3,0,2.87314068
27,1,0,0,6,1,23,0,3.587858798
11,1,0,0,0,1,7,0,3.095795255
20,2,2,0,21,2,3,0,3.78418372
26,4,0,2,4,2,3,0,3.657385277
23,3,3,0,1,2,3,0,3.555533151
19,2,0,1,0,1,15,0,3.471354487
4,1,0,0,1,1,1,0,2
16,2,1,1,0,1,5.5,0,3.875
20,7,1,1,0,3,3,0,3.546439345
12,1,1,0,28,1,8,0,3.418295834
123,12,1,0,57,11,6,0,4.512100777
118,14,1,4,22,13,4,0,4.602222578
95,13,0,0,18,12,6,0,4.59060002
21,2,0,0,0,2,6,0,3.535174566
23,2,3,0,1,2,7,0,3.914866304
19,3,0,0,10,2,3,0,3.366091329
53,2,8,0,0,2,2.5,0,3.94246403
25,5,3,1,14,2,3,0,3.65366069
25,7,1,3,4,5,2,0,3.859470571
22,2,1,0,0,2,3,0,3.879664005
13,2,0,0,1,1,9,0,3.39274741
19,4,0,0,28,3,5,0,3.471354487
14,3,0,0,0,1,11,0,3.4677201
24,2,0,0,0,2,3,0,3.803508855
19,9,0,0,1,3,8,0,3.74741304
11,3,0,0,0,1,7,0,2.299896391
33,5,1,0,1,5,8,0,3.942438726
22,2,1,0,0,2,15,0,3.2089873
24,2,0,0,0,2,3,0,3.772055209
21,2,1,1,48,2,5,2,3.427333494
17,1,0,0,0,1,14,0,3.4548224
18,2,1,2,42,1,15,0,3.419381946
24,2,0,0,55,2,3,0,3.886842188
18,3,0,0,0,2,3,0,3.197159723
23,1,0,0,0,1,19,0,3.882045108
39,7,1,4,14,5,6,3,4.192346053
16,2,1,0,4,1,12,0,3.625
21,1,0,0,23,1,17,0,3.499227542
19,5,0,0,0,1,15,0,3.787143961
18,1,1,1,25,1,14,0,3.614369446
21,3,0,0,0,2,3,0,3.689703732
18,5,0,2,6,2,3,0,3.239097918
25,3,0,0,0,2,3,0,3.563074189
11,2,0,0,2,2,3,0,2.845350937
17,4,0,0,0,3,7,0,3.292770194
19,4,1,0,0,2,3,0,3.576617645
45,3,4,5,5,2,4.6,0,4.144537752
31,4,6,0,13,2,2.4,11,3.950344198
13,2,0,0,4,1,9,0,3.39274741
30,7,0,2,23,5,3,0,3.84441383
6,1,0,0,1,1,3,0,2.584962501
18,2,0,0,1,2,7,1,3.350209029
53,5,0,0,4,5,6,0,4.168577003
17,2,0,0,1,1,13,0,3.616874606
12,2,0,1,27,1,8,0,3.188721876
106,11,3,0,21,11,3,0,4.697070269
15,6,0,1,0,2,3,0,3.139572262
14,2,0,0,0,2,3,0,3.039148672
32,7,0,1,2,5,3,0,3.965018266
13,4,1,0,16,3,2,2,3.026986833
26,2,0,0,0,2,3,0,3.825251737
29,2,0,0,0,2,16,0,3.85386322
14,2,1,7,11,1,10,0,3.378783493
22,3,1,0,4,2,16,0,3.879664005
14,3,0,0,6,2,7,1,3.182005815
13,2,0,0,1,1,9,0,3.39274741
26,4,0,1,6,3,12,4,3.796217603
13,8,0,1,10,3,2,2,2.81507241
15,3,0,0,0,2,3,0,3.189898095
8,5,1,7,8,1,5,0,3
25,3,0,0,0,3,3,0,3.723074189
16,2,0,0,0,2,4,0,3.5
22,3,1,0,2,3,3,0,3.754441846
10,5,0,1,0,1,6,0,2.921928095
22,3,0,0,20,2,3,0,3.629219687
14,4,0,0,12,3,3,3,2.645593314
20,3,0,0,0,2,3,0,3.48418372
14,1,1,0,20,1,10,0,3.521640636
21,4,0,0,2,3,7,2,3.748994804
19,3,0,3,4,2,11,0,3.326360408
17,2,1,0,0,1,13,0,3.4548224
26,2,0,0,1,1,22,0,3.825251737
12,5,1,1,10,1,8,8,3.418295834
13,6,2,1,2,2,3,0,3.180832987
16,2,0,1,2,1,12,0,3.327819531
21,5,0,1,5,3,5,0,3.880179923
17,3,0,0,0,2,11,0,3.4548224
16,10,2,3,26,1,13,4,3.5
25,2,0,0,3,2,16,2,3.81366069
31,5,0,0,1,2,3,0,3.756795811
16,28,0,0,0,2,3,0,3.452819531
13,2,0,0,0,1,9,0,3.546593564
18,2,1,0,0,2,3,0,3.46132014
18,4,1,0,0,2,6,0,3.281036113
23,3,0,1,3,2,5,0,3.762267391
28,2,0,0,3,2,19,2,4.039148672
19,3,1,0,0,2,3,0,3.326360408
9,6,0,1,1,1,5,0,2.641604168
119,11,5,0,8,11,6,0,4.690215316
14,1,0,0,0,1,10,0,3.235926351
18,2,0,0,0,2,3,0,3.392147224
24,2,0,0,3,2,12,3,4.084962501
18,3,1,0,0,2,11,0,3.197159723
21,3,0,0,0,1,17,0,3.689703732
26,2,1,0,0,2,5,0,3.51755943
32,5,1,1,0,4,6,0,3.741729297
31,2,1,0,0,2,8.5,0,3.910179279
73,11,0,0,11,11,6,0,4.199601309
16,1,0,0,0,1,12,0,3.625
16,5,1,1,0,2,3,0,3.202819531
17,6,0,2,0,3,3,0,3.410417253
28,2,0,0,23,2,9,0,3.940759833
21,4,1,0,26,3,5,0,3.880179923
21,2,1,0,0,2,3,0,3.39138647
45,7,0,0,10,7,2,0,4.105044831
32,4,3,0,25,3,3.5,3,4.226409766
26,3,0,3,5,2,3,0,3.719294526
16,5,2,2,60,2,2,0,3.375
11,3,1,0,0,2,3,0,2.368522528
99,8,2,0,47,8,6,0,4.639945414
22,2,0,0,0,2,3,0,3.538310596
3,2,0,2,6,1,87,0,3.572469459
17,2,0,0,0,2,10,0,3.337175341
18,3,1,1,7,3,2.5,0,3.572431251
22,2,0,0,2,2,3,0,3.879664005
17,3,2,2,38,2,3,0,3.572469459
16,3,0,1,2,2,3,0,3.155639062
19,2,1,0,0,2,3,0,3.366091329
22,12,2,0,16,2,5,0,3.788754914
19,3,0,0,0,2,3,0,3.681880803
16,1,0,0,1,1,12,0,3.577819531
16,3,0,0,20,2,4,0,3.25
16,4,1,0,1,2,2,1,3.125
15,2,0,0,0,1,11,0,3.640223929
21,1,0,1,23,1,17,0,3.463280518
10,3,1,0,0,2,11.5,0,3.719294526
14,6,1,1,2,2,3,0,2.950212065
37,2,3,0,4,2,5.5,4,4.175273298
22,2,0,1,0,2,9,0,3.568084324
22,3,0,0,0,2,3,0,3.606936732
24,4,0,4,0,2,3,0,3.688721876
9,4,0,0,1,1,5,0,2.641604168
13,1,0,0,0,1,10,0,2.87314068
57,3,5,0,18,3,7,1,4.102272419
14,2,0,0,0,1,10,0,3.039148672
17,3,0,0,10,3,3,0,3.057476076
13,2,0,0,2,1,9,0,3.39274741
33,3,3,1,3,3,10,3,4.081532377
30,1,1,0,0,1,12.5,0,3.539572262
30,2,0,0,1,2,17,1,3.948394346
13,1,0,0,19,1,9,0,3.546593564
12,1,1,0,0,1,8,0,2.625814584
19,2,0,0,11,2,12,0,3.300559092
27,3,0,7,39,2,17,13,3.884155095
17,2,0,0,4,2,7,2,3.499227547
18,3,0,1,9,2,11,1,3.614369446
15,5,0,0,1,2,3,0,3.189898095
26,5,1,0,0,1,22,0,3.763342488
32,3,0,0,0,3,3,0,3.858458593
13,2,0,0,3,1,9,0,3.39274741
18,2,0,0,0,2,3,0,3.350209029
25,6,0,0,3,2,3,0,3.62346519
12,3,1,2,73,2,3,0,2.855388542
10,2,0,1,0,2,3,0,2.446439345
27,3,3,0,0,2,4,0,3.778423503
12,1,1,0,0,1,4,0,3.188721876
32,2,0,0,0,2,10,0,3.390319531
19,3,2,0,2,2,8,1,3.576617645
32,5,1,0,0,4,6,0,3.616729297
14,2,0,0,28,1,10,0,3.521640636
13,2,0,0,0,1,9,0,3.39274741
26,6,1,0,0,5,2,0,3.657385277
21,2,0,2,16,2,9,6,3.820888851
13,7,1,1,2,2,3,0,2.87314068
15,1,1,0,0,1,11,0,3.056564762
27,3,0,0,0,2,3,0,3.513784724
21,3,0,0,0,2,8,0,3.630412661
20,2,0,0,2,2,10,0,3.421928095
16,1,1,0,0,1,5.5,0,3.452819531
14,6,1,1,2,2,3,0,3.039148672
10,2,0,0,0,1,6,0,2.721928095
33,5,0,0,1,5,8,0,3.942438726
27,3,1,2,0,2,3,0,3.824538781
9,6,1,1,2,1,5,0,2.641604168
25,3,1,1,0,2,3,0,3.67326969
9,1,0,0,20,1,5,0,2.947702779
27,7,0,0,0,3,3,0,3.70804815
22,2,0,0,0,1,18,0,3.788754914
10,2,1,0,4,1,17.5,0,3.625
33,5,2,0,1,5,8,0,3.942438726
30,1,2,0,0,1,8.333333333,0,3.96140633
15,2,0,0,0,1,11,0,3.640223929
22,1,0,0,11,1,18,0,3.913977073
16,7,1,0,47,1,12,0,3.327819531
14,4,0,0,0,2,3,0,3.182005815
14,1,5,0,0,1,11,0,3.235926351
26,5,1,0,0,4,3,0,4.056020968
24,3,0,0,0,2,3,0,3.522055209
26,3,0,0,0,2,3,0,3.671405583
27,7,0,0,0,3,3,0,3.472324892
27,2,0,0,0,2,21,0,3.394552096
11,1,0,0,19,1,7,0,3.095795255
23,2,0,0,3,2,3,0,3.182005815
44,2,4,4,5,2,4.4,0,4.163532755
16,5,0,2,2,2,3,0,3.452819531
23,3,0,0,30,2,3,0,3.642489673
21,2,0,0,0,2,3,0,3.653756708
23,3,0,0,3,2,3,0,3.447262499
18,3,0,0,2,2,3,0,3.419381946
40,2,2,0,6,2,7.333333333,6,4.112814895
15,1,0,0,21,1,11,2,3.456564762
24,3,0,0,4,3,1,0,4.053508855
23,1,1,0,12,1,20,0,3.675310869
35,9,1,3,1,6,2,0,3.742730874
26,2,1,0,0,1,22,0,3.719294526
14,2,1,0,0,1,4.5,0,3.664497779
12,1,0,0,22,1,8,0,3.188721876
129,12,2,0,31,12,6,0,4.722175613
14,4,0,1,11,3,3,3,3.039148672
18,3,1,0,0,2,3,0,3.794653474
16,3,0,0,24,2,4,0,3.25
34,4,0,0,0,3,3,0,3.667913944
9,6,0,1,1,1,5,0,2.641604168
4,2,1,0,8,1,13.5,0,2.725480557
30,2,2,0,0,2,7,0,3.723231429
28,2,0,0,6,2,4,0,3.940759833
50,5,1,0,14,5,6,0,4.22597913
12,3,0,0,1,2,3,0,2.855388542
22,2,0,0,3,2,8,3,3.913977073
9,6,0,0,1,1,5,0,2.641604168
11,3,1,5,4,1,7,0,3.277613437
23,3,0,0,24,2,3,0,3.795088586
8,5,0,1,1,1,5,0,3
22,5,0,0,1,3,3,0,3.265583323
15,4,0,1,16,3,3,0,3.006238929
19,4,0,0,0,3,3,0,3.431623566
13,2,0,0,2,1,9,0,3.39274741
61,4,2,0,11,4,14,11,4.266380166
16,1,0,0,0,1,12,0,3.452819531
13,3,0,0,0,1,9,0,3.026986833
24,2,0,0,14,2,3,0,3.29248125
12,6,1,1,2,2,3,0,2.688721876
17,1,0,1,0,1,13,0,3.572469459
18,2,2,0,1,1,7,0,3.46132014
13,2,0,0,1,1,9,0,3.39274741
113,10,3,0,38,10,3,0,4.588749607
33,5,2,0,1,5,8,0,3.942438726
26,2,0,0,16,2,15,7,3.979097891
31,4,0,0,2,3,14,1,3.708093392
14,4,0,0,4,2,3,0,3.324862958
19,1,1,0,0,1,7,0,3.892407119
20,3,0,0,1,2,3,0,3.303701696
11,2,0,0,0,1,7,0,2.913977073
6,1,0,0,6,1,3,0,2.584962501
17,5,0,2,1,2,3,0,3.4548224
99,15,0,0,35,15,6,0,4.264704389
13,1,0,2,11,1,7,0,3.238901257
30,3,3,0,0,2,3.666666667,0,3.898068512
30,2,0,0,0,2,12,0,3.840223929
13,5,0,2,1,2,3,0,3.180832987
18,5,0,1,0,2,3,0,3.169925001
13,3,0,0,1,1,10,0,3.546593564
21,4,0,0,1,2,3,0,3.522571589
14,3,1,0,0,3,3,0,2.985228136
23,3,0,0,1,3,10,1,3.501397825
16,4,1,1,1,1,12,0,3.327819531
30,3,0,0,25,2,16,10,4.148394346
11,2,0,0,21,1,7,0,3.095795255
19,3,1,0,0,1,16,0,3.40582225
10,11,0,0,28,1,6,0,3.321928095
24,2,0,0,1,2,15,0,3.886842188
17,6,1,7,8,2,3,0,3.4548224
23,2,1,0,0,2,3,0,3.360305978
18,3,0,0,3,2,11,1,3.614369446
19,3,0,0,0,2,3,0,3.576617645
9,2,1,2,75,1,6,0,2.725480557
19,3,0,0,0,2,12,0,3.681880803
25,4,1,0,3,3,6,1,3.91326969
14,2,1,0,0,1,10,0,2.950212065
33,3,3,4,43,3,10,3,4.081532377
21,1,1,0,0,1,8,0,3.535174566
14,4,0,3,3,3,3,0,2.69951385
13,2,0,0,1,1,9,0,3.39274741
12,1,0,0,27,1,8,0,3.084962501
13,2,0,0,0,1,9,0,3.39274741
8,3,3,0,45,1,5,0,3
19,3,1,0,20,2,3,0,3.431623566
23,7,1,3,1,4,2,0,3.795088586
22,1,1,0,0,1,8.5,0,3.879664005
13,3,0,1,0,2,7,0,3.085055103
19,2,0,0,0,1,15,0,3.787143961
14,2,0,0,0,2,8,0,2.753434386
21,4,0,0,0,1,17,0,3.499227542
23,6,1,1,2,4,2,0,3.294663586
37,4,0,0,0,4,3,0,3.69820615
13,4,0,0,1,2,3,0,2.81507241
167,22,0,0,67,21,6,0,4.61235083
18,2,0,1,57,2,3,0,3.419381946
14,4,0,0,6,2,3,0,3.039148672
20,2,1,1,40,2,7,4,3.38418372
12,1,0,0,0,1,8,0,3.251629167
14,2,0,0,0,1,10,0,3.182005815
19,2,0,0,0,2,3,0,3.471354487
17,3,0,0,0,2,3,0,3.4548224
26,3,0,1,3,2,8,0,3.796217603
16,3,0,0,0,1,13,0,3.452819531
30,5,2,2,38,4,6,0,4.031401845
16,1,0,0,17,1,12,0,3.577819531
13,2,0,0,1,1,9,0,3.39274741
18,7,11,0,60,1,14,0,3.46132014
19,9,0,0,0,1,15,0,3.366091329
16,3,0,0,21,2,4,0,3.25
12,2,0,0,10,1,8,0,3.084962501
11,6,1,1,2,2,3,0,2.663532755
14,6,1,1,2,2,3,0,3.039148672
13,2,0,0,0,2,2,0,3.180832987
15,6,0,1,0,2,3,0,3.006238929
17,1,0,0,0,1,13,0,3.4548224
20,5,1,1,0,2,3,0,3.546439345
29,4,3,0,0,1,25,0,3.663870978
20,2,0,0,0,2,10,0,3.421928095
16,2,1,0,0,1,13,0,3.5
20,3,0,0,0,2,13,0,3.446439345
31,5,0,2,1,4,6,0,3.65533623
11,2,0,1,9,1,7,0,3.095795255
15,3,0,0,0,3,3,0,2.923231429
18,3,0,0,0,2,3,0,3.197159723
13,3,1,0,7,2,6,0,3.085055103
16,2,0,0,0,1,12,0,2.89939747
22,1,2,0,18,1,18,0,3.55034071
19,6,0,6,0,2,3,0,3.22109725
13,3,1,0,0,2,4,0,3.238901257
11,1,0,0,0,1,6,0,3.095795255
26,6,0,2,21,4,6,0,3.796217603
11,2,0,0,0,1,7,0,2.594906618
19,2,0,0,0,2,3,0,3.090032777
5,1,0,0,3,1,2,0,2.321928095
22,4,0,1,0,3,3,0,3.447401505
14,3,1,2,61,2,3,0,3.182005815
9,1,0,0,0,1,5,0,2.947702779
28,2,0,0,6,2,4,0,3.940759833
26,6,1,1,0,5,2,0,3.657385277
13,1,1,0,0,1,9,0,3.546593564
21,3,1,0,0,2,3,0,3.558518613
19,1,1,0,0,1,15,0,3.681880803
14,1,0,0,0,1,10,0,3.182005815
32,2,0,0,67,2,16,10,4.155639062
18,4,2,0,0,2,3,0,3.419381946
31,5,0,0,0,4,6,0,3.526303971
28,2,2,0,0,2,3,0,4.093069208
12,2,1,6,10,1,8,0,3.084962501
16,3,15,3,3,2,6,1,3.625
22,3,0,1,0,2,3,0,3.368522528
31,6,0,0,2,3,3,0,4.082597923
15,3,0,0,0,2,3,0,3.189898095
48,2,4,0,0,2,6.6,0,4.084147917
20,2,0,0,3,2,10,0,3.421928095
37,4,1,0,8,3,6.5,0,3.897849987
10,1,1,0,0,1,6,0,2.921928095
24,3,0,0,0,2,3,0,3.803508855
14,7,1,1,2,2,3,0,2.896291529
39,3,4,0,15,3,5.5,0,4.201692924
7,3,0,0,0,1,4,0,2.807354922
19,1,0,1,0,1,15,0,3.721611724
24,2,1,0,0,2,3,0,3.688721876
20,6,1,1,2,2,6,0,3.58418372
25,3,0,0,0,2,19,0,3.619470571
38,1,3,0,8,1,8,8,4.451489026
17,1,0,0,0,1,13,0,3.4548224
13,3,0,0,0,2,2,0,3.085055103
15,2,0,2,41,1,11,0,3.106890596
40,6,1,0,0,5,6,0,3.778212946
20,6,1,1,0,2,3,0,3.48418372
11,1,0,0,9,1,7,0,3.277613437
35,4,1,0,15,4,8,0,3.693149802
20,4,0,0,34,3,6,0,3.546439345
30,2,2,0,0,2,7,0,3.723231429
24,2,0,0,0,2,3,0,3.803508855
13,2,0,0,2,1,9,0,3.39274741
39,5,0,0,36,4,12,5,4.006573937
15,6,1,7,8,2,3,0,3.189898095
33,3,2,0,3,3,10,3,4.081532377
61,1,9,0,15,1,4.9,15,4.292812698
17,3,0,0,0,1,13,0,3.292770194
14,6,1,1,2,2,3,0,2.985228136
13,2,0,1,19,2,6,0,3.39274741
11,2,0,1,27,1,7,0,3.095795255
32,5,1,1,0,4,6,0,3.741729297
16,2,0,0,4,2,3,0,3.452819531
20,2,0,0,24,2,3,0,3.48418372
16,6,1,1,6,2,3,0,3.577819531
19,1,1,0,19,1,7.5,0,3.115834092
26,6,3,0,0,1,6.666666667,0,3.844106545
33,5,1,0,1,5,8,0,3.942438726
14,7,1,1,8,2,3,0,3.182005815
13,2,0,0,3,1,9,0,3.39274741
21,2,1,3,29,2,3,0,3.689703732
25,5,0,0,30,4,3,0,3.68385619
17,3,2,0,15,1,6.5,0,3.057476076
18,3,5,3,2,2,3,0,3.683542362
20,3,0,3,0,2,3,0,3.68418372
9,2,0,0,0,1,5,0,3.169925001
27,1,1,0,30,1,23,0,3.884155095
28,8,1,3,1,5,2,0,3.838804369
8,2,0,1,48,1,3,1,3
21,4,0,0,0,1,17,0,3.499227542
9,3,1,1,2,1,5,0,3.169925001
14,2,0,1,31,1,11,0,3.521640636
10,1,0,0,31,1,6,0,3.321928095
17,3,1,0,1,2,5,0,3.263933429
19,1,2,0,0,1,15,0,3.787143961
23,2,1,0,0,2,3,0,3.675310869
15,3,4,0,0,2,3,0,3.189898095
15,4,0,0,1,2,3,0,3.323231429
19,2,0,0,11,2,3,0,3.431623566
24,6,1,1,2,4,2,0,3.40726823
11,6,1,1,2,1,7,0,3.095795255
25,4,0,0,0,4,5,0,3.619470571
26,5,0,0,35,4,3,0,3.700439718
24,2,1,0,0,2,3,0,3.772055209
16,3,0,0,0,2,9,0,3.327819531
47,2,4,0,15,1,8,0,3.841198958
27,2,0,0,0,2,12,0,3.912113891
37,5,1,3,40,4,5,0,3.686087745
12,6,0,0,20,2,5,0,2.918295834
19,1,0,0,0,1,15,0,3.642149882
34,3,0,0,0,3,3,0,3.718953282
23,3,0,0,0,3,6,0,3.555533151
38,3,1,0,0,2,3,0,3.75505762
8,3,0,0,0,1,5,0,2.5
15,6,1,7,8,2,3,0,3.056564762
13,1,1,2,7,1,4,0,3.39274741
14,2,0,0,5,2,5,2,3.182005815
15,1,1,0,0,1,11,0,3.373557262
17,3,2,3,20,2,3,0,3.292770194
24,2,0,0,1,2,15,0,3.65726823
16,4,0,1,18,3,3,0,3.280639062
11,2,0,0,0,1,8,0,3.277613437
34,4,1,0,19,4,8,0,4.087462841
27,3,3,0,0,2,4,0,3.778423503
42,4,6,2,23,4,3.2,12,4.290777839
13,2,1,0,0,1,10,0,3.546593564
17,1,0,0,1,1,13,0,3.616874606
21,5,0,2,4,2,14,0,3.725650756
21,2,1,0,0,2,8,0,3.332095399
14,4,0,0,0,2,3,0,3.182005815
16,2,0,0,0,1,12,0,3.155639062
15,2,0,0,3,2,4,0,3.506890596
9,8,0,0,1,1,5,1,2.947702779
22,4,0,0,0,3,3,0,3.447401505
34,3,0,0,4,2,19,1,4.337175341
13,3,0,2,3,1,9,0,3.39274741
18,1,0,1,25,1,14,0,3.572431251
25,4,0,1,0,2,3,0,3.67326969
25,2,2,0,6,1,6.333333333,6,3.92385619
9,1,1,0,4,1,6,4,3.169925001
19,7,1,7,8,2,3,0,3.576617645
13,1,0,0,13,1,9,0,3.546593564
18,1,0,3,29,1,14,0,3.614369446
14,6,1,1,2,2,3,0,3.039148672
14,2,0,0,0,2,8,0,2.692380602
18,2,2,2,26,1,14,0,3.614369446
10,3,0,1,0,2,40,0,3.141619208
24,7,1,0,0,1,20,0,3.54248125
21,5,0,1,5,3,5,0,3.653756708
17,2,2,0,0,1,6,0,3.572469459
22,3,0,0,3,2,11,2,4.004886164
20,2,3,0,0,2,3,0,3.146439345
56,8,2,3,35,8,6,0,4.03960995
24,3,0,1,10,2,4,0,3.653107168
29,3,2,0,2,2,3,0,3.689901582
14,6,1,1,2,2,3,0,3.182005815
19,2,2,0,6,2,12,2,3.681880803
20,5,2,2,1,2,4,0,3.446439345
4,2,0,0,0,1,20,0,3.456564762
19,2,0,0,0,2,12,0,3.681880803
28,2,2,0,2,2,4.333333333,2,3.994680368
17,5,0,0,0,2,3,0,3.337175341
35,8,1,3,30,6,3,0,4.093149802
23,2,0,0,1,2,14,0,3.882045108
11,1,0,0,63,1,8,0,3.277613437
112,15,0,0,36,15,6,0,4.396697509
20,2,0,0,0,2,4,0,3.58418372
7,4,5,3,21,1,4,0,2.521640636
53,5,0,0,7,5,6,0,4.447273229
13,6,1,1,5,2,3,0,2.87314068
14,3,0,0,0,2,4,0,3.664497779
21,2,0,0,0,1,17,0,3.689703732
86,9,1,0,5,8,6,0,4.544119594
24,2,2,0,0,1,6,0,3.772055209
36,2,2,0,7,2,7.666666667,4,3.953968404
14,3,0,0,1,2,7,0,3.182005815
25,1,1,0,0,1,10.5,0,3.92385619
13,2,0,0,3,1,9,0,3.39274741
15,3,2,2,39,2,3,0,3.323231429
13,2,0,0,2,1,9,0,3.39274741
21,3,1,1,22,2,3,0,3.630412661
15,1,0,0,0,1,11,0,3.506890596
33,5,1,0,16,5,8,0,3.942438726
17,3,1,1,18,2,5,0,3.146286371
13,3,0,0,0,2,2,0,2.87314068
9,1,0,1,22,1,5,0,2.947702779
12,1,0,0,0,1,8,0,3.022055209
